timeperiod,source,target,value
62,1313128625680592896,bend_engage,5
62,1313128625680592896,bend_enhance,9
62,1313128625680592896,bend_narrow,7
62,1313128625680592896,bend_neglect,6
62,1313128625680592896,bend_dismay,4
62,1313128625680592896,bend_distort,2
62,1313128625680592896,bend_dismiss,3
62,1313128625680592896,bend_distract,1
62,1141225465241145344,bend_back,73
62,1141225465241145344,bend_build,51
62,1141225465241145344,bend_bridge,27
62,1141225465241145344,bend_boost,5
62,1141225465241145344,bend_excite,54
62,1141225465241145344,bend_explain,36
62,1141225465241145344,bend_engage,97
62,1141225465241145344,bend_enhance,65
62,1141225465241145344,bend_negate,26
62,1141225465241145344,bend_neutralize,8
62,1141225465241145344,bend_narrow,11
62,1141225465241145344,bend_neglect,47
62,1141225465241145344,bend_dismay,69
62,1141225465241145344,bend_distort,10
62,1141225465241145344,bend_dismiss,55
62,1141225465241145344,bend_distract,38
62,1322442481825312768,bend_back,73
62,1322442481825312768,bend_build,36
62,1322442481825312768,bend_bridge,36
62,1322442481825312768,bend_boost,38
62,1322442481825312768,bend_excite,13
62,1322442481825312768,bend_explain,70
62,1322442481825312768,bend_engage,78
62,1322442481825312768,bend_enhance,35
62,1322442481825312768,bend_negate,12
62,1322442481825312768,bend_neutralize,5
62,1322442481825312768,bend_narrow,10
62,1322442481825312768,bend_neglect,40
62,1322442481825312768,bend_dismay,72
62,1322442481825312768,bend_distort,28
62,1322442481825312768,bend_dismiss,5
62,1322442481825312768,bend_distract,8
62,1313350260064878592,bend_back,20
62,1313350260064878592,bend_build,8
62,1313350260064878592,bend_bridge,7
62,1313350260064878592,bend_boost,17
62,1313350260064878592,bend_excite,17
62,1313350260064878592,bend_explain,25
62,1313350260064878592,bend_engage,24
62,1313350260064878592,bend_enhance,5
62,1313350260064878592,bend_negate,1
62,1313350260064878592,bend_neutralize,18
62,1313350260064878592,bend_narrow,4
62,1313350260064878592,bend_neglect,19
62,1313350260064878592,bend_dismay,18
62,1313350260064878592,bend_distort,2
62,1313350260064878592,bend_dismiss,4
62,1313350260064878592,bend_distract,2
63,1334134288531374082,bend_back,9
63,1334134288531374082,bend_build,6
63,1334134288531374082,bend_bridge,6
63,1334134288531374082,bend_boost,5
63,1334134288531374082,bend_excite,2
63,1334134288531374082,bend_explain,9
63,1334134288531374082,bend_engage,7
63,1334134288531374082,bend_enhance,7
63,1334134288531374082,bend_negate,3
63,1334134288531374082,bend_narrow,3
63,1334134288531374082,bend_dismay,3
63,1334134288531374082,bend_dismiss,7
63,1334134288531374082,bend_distract,3
63,1313128625680592896,bend_back,7
63,1313128625680592896,bend_build,5
63,1313128625680592896,bend_bridge,4
63,1313128625680592896,bend_boost,3
63,1313128625680592896,bend_excite,5
63,1313128625680592896,bend_explain,9
63,1313128625680592896,bend_engage,5
63,1313128625680592896,bend_enhance,9
63,1313128625680592896,bend_narrow,7
63,1313128625680592896,bend_neglect,6
63,1313128625680592896,bend_dismay,4
63,1313128625680592896,bend_distort,2
63,1313128625680592896,bend_dismiss,3
63,1313128625680592896,bend_distract,1
63,1141225465241145344,bend_back,75
63,1141225465241145344,bend_build,52
63,1141225465241145344,bend_bridge,27
63,1141225465241145344,bend_boost,5
63,1141225465241145344,bend_excite,55
63,1141225465241145344,bend_explain,36
63,1141225465241145344,bend_engage,99
63,1141225465241145344,bend_enhance,65
63,1141225465241145344,bend_negate,27
63,1141225465241145344,bend_neutralize,8
63,1141225465241145344,bend_narrow,11
63,1141225465241145344,bend_neglect,48
63,1141225465241145344,bend_dismay,70
63,1141225465241145344,bend_distort,10
63,1141225465241145344,bend_dismiss,56
63,1141225465241145344,bend_distract,38
63,1322442481825312768,bend_back,75
63,1322442481825312768,bend_build,37
63,1322442481825312768,bend_bridge,36
63,1322442481825312768,bend_boost,39
63,1322442481825312768,bend_excite,13
63,1322442481825312768,bend_explain,72
63,1322442481825312768,bend_engage,80
63,1322442481825312768,bend_enhance,36
63,1322442481825312768,bend_negate,12
63,1322442481825312768,bend_neutralize,5
63,1322442481825312768,bend_narrow,11
63,1322442481825312768,bend_neglect,40
63,1322442481825312768,bend_dismay,74
63,1322442481825312768,bend_distort,28
63,1322442481825312768,bend_dismiss,6
63,1322442481825312768,bend_distract,8
63,1313350260064878592,bend_back,21
63,1313350260064878592,bend_build,8
63,1313350260064878592,bend_bridge,7
63,1313350260064878592,bend_boost,18
63,1313350260064878592,bend_excite,18
63,1313350260064878592,bend_explain,26
63,1313350260064878592,bend_engage,25
63,1313350260064878592,bend_enhance,5
63,1313350260064878592,bend_negate,1
63,1313350260064878592,bend_neutralize,19
63,1313350260064878592,bend_narrow,4
63,1313350260064878592,bend_neglect,20
63,1313350260064878592,bend_dismay,19
63,1313350260064878592,bend_distort,2
63,1313350260064878592,bend_dismiss,4
63,1313350260064878592,bend_distract,2
64,1334134288531374082,bend_back,9
64,1334134288531374082,bend_build,6
64,1334134288531374082,bend_bridge,6
64,1334134288531374082,bend_boost,5
64,1334134288531374082,bend_excite,2
64,1334134288531374082,bend_explain,9
64,1334134288531374082,bend_engage,7
64,1334134288531374082,bend_enhance,7
64,1334134288531374082,bend_negate,3
64,1334134288531374082,bend_narrow,3
64,1334134288531374082,bend_dismay,3
64,1334134288531374082,bend_dismiss,7
64,1334134288531374082,bend_distract,3
64,1313128625680592896,bend_back,7
64,1313128625680592896,bend_build,5
64,1313128625680592896,bend_bridge,4
64,1313128625680592896,bend_boost,3
64,1313128625680592896,bend_excite,5
64,1313128625680592896,bend_explain,9
64,1313128625680592896,bend_engage,5
64,1313128625680592896,bend_enhance,9
64,1313128625680592896,bend_narrow,7
64,1313128625680592896,bend_neglect,6
64,1313128625680592896,bend_dismay,4
64,1313128625680592896,bend_distort,2
64,1313128625680592896,bend_dismiss,3
64,1313128625680592896,bend_distract,1
64,1141225465241145344,bend_back,75
64,1141225465241145344,bend_build,53
64,1141225465241145344,bend_bridge,27
64,1141225465241145344,bend_boost,5
64,1141225465241145344,bend_excite,55
64,1141225465241145344,bend_explain,37
64,1141225465241145344,bend_engage,100
64,1141225465241145344,bend_enhance,65
64,1141225465241145344,bend_negate,27
64,1141225465241145344,bend_neutralize,8
64,1141225465241145344,bend_narrow,11
64,1141225465241145344,bend_neglect,49
64,1141225465241145344,bend_dismay,71
64,1141225465241145344,bend_distort,11
64,1141225465241145344,bend_dismiss,57
64,1141225465241145344,bend_distract,38
64,1322442481825312768,bend_back,75
64,1322442481825312768,bend_build,37
64,1322442481825312768,bend_bridge,36
64,1322442481825312768,bend_boost,40
64,1322442481825312768,bend_excite,14
64,1322442481825312768,bend_explain,72
64,1322442481825312768,bend_engage,81
64,1322442481825312768,bend_enhance,36
64,1322442481825312768,bend_negate,12
64,1322442481825312768,bend_neutralize,5
64,1322442481825312768,bend_narrow,11
64,1322442481825312768,bend_neglect,40
64,1322442481825312768,bend_dismay,75
64,1322442481825312768,bend_distort,28
64,1322442481825312768,bend_dismiss,7
64,1322442481825312768,bend_distract,8
64,1313350260064878592,bend_back,22
64,1313350260064878592,bend_build,8
64,1313350260064878592,bend_bridge,7
64,1313350260064878592,bend_boost,19
64,1313350260064878592,bend_excite,19
64,1313350260064878592,bend_explain,27
64,1313350260064878592,bend_engage,26
64,1313350260064878592,bend_enhance,5
64,1313350260064878592,bend_negate,1
64,1313350260064878592,bend_neutralize,20
64,1313350260064878592,bend_narrow,4
64,1313350260064878592,bend_neglect,21
64,1313350260064878592,bend_dismay,20
64,1313350260064878592,bend_distort,2
64,1313350260064878592,bend_dismiss,4
64,1313350260064878592,bend_distract,2
65,1334134288531374082,bend_back,10
65,1334134288531374082,bend_build,7
65,1334134288531374082,bend_bridge,7
65,1334134288531374082,bend_boost,6
65,1334134288531374082,bend_excite,3
65,1334134288531374082,bend_explain,10
65,1334134288531374082,bend_engage,7
65,1334134288531374082,bend_enhance,7
65,1334134288531374082,bend_negate,3
65,1334134288531374082,bend_narrow,3
65,1334134288531374082,bend_dismay,3
65,1334134288531374082,bend_dismiss,7
65,1334134288531374082,bend_distract,3
65,1313128625680592896,bend_back,7
65,1313128625680592896,bend_build,5
65,1313128625680592896,bend_bridge,4
65,1313128625680592896,bend_boost,3
65,1313128625680592896,bend_excite,5
65,1313128625680592896,bend_explain,9
65,1313128625680592896,bend_engage,5
65,1313128625680592896,bend_enhance,9
65,1313128625680592896,bend_narrow,7
65,1313128625680592896,bend_neglect,6
65,1313128625680592896,bend_dismay,4
65,1313128625680592896,bend_distort,2
65,1313128625680592896,bend_dismiss,3
65,1313128625680592896,bend_distract,1
65,1141225465241145344,bend_back,77
65,1141225465241145344,bend_build,54
65,1141225465241145344,bend_bridge,27
65,1141225465241145344,bend_boost,5
65,1141225465241145344,bend_excite,56
65,1141225465241145344,bend_explain,38
65,1141225465241145344,bend_engage,102
65,1141225465241145344,bend_enhance,66
65,1141225465241145344,bend_negate,28
65,1141225465241145344,bend_neutralize,8
65,1141225465241145344,bend_narrow,11
65,1141225465241145344,bend_neglect,50
65,1141225465241145344,bend_dismay,72
65,1141225465241145344,bend_distort,11
65,1141225465241145344,bend_dismiss,57
65,1141225465241145344,bend_distract,39
65,1322442481825312768,bend_back,76
65,1322442481825312768,bend_build,38
65,1322442481825312768,bend_bridge,36
65,1322442481825312768,bend_boost,41
65,1322442481825312768,bend_excite,15
65,1322442481825312768,bend_explain,73
65,1322442481825312768,bend_engage,83
65,1322442481825312768,bend_enhance,37
65,1322442481825312768,bend_negate,12
65,1322442481825312768,bend_neutralize,6
65,1322442481825312768,bend_narrow,11
65,1322442481825312768,bend_neglect,41
65,1322442481825312768,bend_dismay,77
65,1322442481825312768,bend_distort,28
65,1322442481825312768,bend_dismiss,8
65,1322442481825312768,bend_distract,8
65,1313350260064878592,bend_back,23
65,1313350260064878592,bend_build,8
65,1313350260064878592,bend_bridge,7
65,1313350260064878592,bend_boost,20
65,1313350260064878592,bend_excite,20
65,1313350260064878592,bend_explain,28
65,1313350260064878592,bend_engage,27
65,1313350260064878592,bend_enhance,5
65,1313350260064878592,bend_negate,1
65,1313350260064878592,bend_neutralize,21
65,1313350260064878592,bend_narrow,4
65,1313350260064878592,bend_neglect,22
65,1313350260064878592,bend_dismay,21
65,1313350260064878592,bend_distort,2
65,1313350260064878592,bend_dismiss,4
65,1313350260064878592,bend_distract,2
66,1334134288531374082,bend_back,11
66,1334134288531374082,bend_build,8
66,1334134288531374082,bend_bridge,8
66,1334134288531374082,bend_boost,7
66,1334134288531374082,bend_excite,4
66,1334134288531374082,bend_explain,11
66,1334134288531374082,bend_engage,7
66,1334134288531374082,bend_enhance,7
66,1334134288531374082,bend_negate,3
66,1334134288531374082,bend_narrow,3
66,1334134288531374082,bend_dismay,3
66,1334134288531374082,bend_dismiss,7
66,1334134288531374082,bend_distract,3
66,1313128625680592896,bend_back,7
66,1313128625680592896,bend_build,5
66,1313128625680592896,bend_bridge,4
66,1313128625680592896,bend_boost,3
66,1313128625680592896,bend_excite,5
66,1313128625680592896,bend_explain,9
66,1313128625680592896,bend_engage,5
66,1313128625680592896,bend_enhance,9
66,1313128625680592896,bend_narrow,7
66,1313128625680592896,bend_neglect,6
66,1313128625680592896,bend_dismay,4
66,1313128625680592896,bend_distort,2
66,1313128625680592896,bend_dismiss,3
66,1313128625680592896,bend_distract,1
66,1141225465241145344,bend_back,79
66,1141225465241145344,bend_build,55
66,1141225465241145344,bend_bridge,27
66,1141225465241145344,bend_boost,5
66,1141225465241145344,bend_excite,57
66,1141225465241145344,bend_explain,39
66,1141225465241145344,bend_engage,104
66,1141225465241145344,bend_enhance,67
66,1141225465241145344,bend_negate,29
66,1141225465241145344,bend_neutralize,8
66,1141225465241145344,bend_narrow,11
66,1141225465241145344,bend_neglect,51
66,1141225465241145344,bend_dismay,73
66,1141225465241145344,bend_distort,11
66,1141225465241145344,bend_dismiss,57
66,1141225465241145344,bend_distract,40
66,1322442481825312768,bend_back,78
66,1322442481825312768,bend_build,39
66,1322442481825312768,bend_bridge,37
66,1322442481825312768,bend_boost,42
66,1322442481825312768,bend_excite,16
66,1322442481825312768,bend_explain,74
66,1322442481825312768,bend_engage,84
66,1322442481825312768,bend_enhance,37
66,1322442481825312768,bend_negate,13
66,1322442481825312768,bend_neutralize,7
66,1322442481825312768,bend_narrow,12
66,1322442481825312768,bend_neglect,42
66,1322442481825312768,bend_dismay,79
66,1322442481825312768,bend_distort,28
66,1322442481825312768,bend_dismiss,10
66,1322442481825312768,bend_distract,8
66,1313350260064878592,bend_back,24
66,1313350260064878592,bend_build,8
66,1313350260064878592,bend_bridge,7
66,1313350260064878592,bend_boost,21
66,1313350260064878592,bend_excite,21
66,1313350260064878592,bend_explain,29
66,1313350260064878592,bend_engage,28
66,1313350260064878592,bend_enhance,5
66,1313350260064878592,bend_negate,1
66,1313350260064878592,bend_neutralize,22
66,1313350260064878592,bend_narrow,4
66,1313350260064878592,bend_neglect,23
66,1313350260064878592,bend_dismay,22
66,1313350260064878592,bend_distort,2
66,1313350260064878592,bend_dismiss,4
66,1313350260064878592,bend_distract,2
67,1334134288531374082,bend_back,11
67,1334134288531374082,bend_build,8
67,1334134288531374082,bend_bridge,8
67,1334134288531374082,bend_boost,7
67,1334134288531374082,bend_excite,4
67,1334134288531374082,bend_explain,11
67,1334134288531374082,bend_engage,7
67,1334134288531374082,bend_enhance,7
67,1334134288531374082,bend_negate,3
67,1334134288531374082,bend_narrow,3
67,1334134288531374082,bend_dismay,3
67,1334134288531374082,bend_dismiss,7
67,1334134288531374082,bend_distract,3
67,1313128625680592896,bend_back,7
67,1313128625680592896,bend_build,5
67,1313128625680592896,bend_bridge,4
67,1313128625680592896,bend_boost,3
67,1313128625680592896,bend_excite,5
67,1313128625680592896,bend_explain,9
67,1313128625680592896,bend_engage,5
67,1313128625680592896,bend_enhance,9
67,1313128625680592896,bend_narrow,7
67,1313128625680592896,bend_neglect,6
67,1313128625680592896,bend_dismay,4
67,1313128625680592896,bend_distort,2
67,1313128625680592896,bend_dismiss,3
67,1313128625680592896,bend_distract,1
67,1141225465241145344,bend_back,80
67,1141225465241145344,bend_build,56
67,1141225465241145344,bend_bridge,27
67,1141225465241145344,bend_boost,5
67,1141225465241145344,bend_excite,57
67,1141225465241145344,bend_explain,39
67,1141225465241145344,bend_engage,105
67,1141225465241145344,bend_enhance,67
67,1141225465241145344,bend_negate,30
67,1141225465241145344,bend_neutralize,8
67,1141225465241145344,bend_narrow,11
67,1141225465241145344,bend_neglect,52
67,1141225465241145344,bend_dismay,73
67,1141225465241145344,bend_distort,11
67,1141225465241145344,bend_dismiss,57
67,1141225465241145344,bend_distract,40
67,1322442481825312768,bend_back,79
67,1322442481825312768,bend_build,39
67,1322442481825312768,bend_bridge,37
67,1322442481825312768,bend_boost,42
67,1322442481825312768,bend_excite,16
67,1322442481825312768,bend_explain,75
67,1322442481825312768,bend_engage,85
67,1322442481825312768,bend_enhance,38
67,1322442481825312768,bend_negate,13
67,1322442481825312768,bend_neutralize,7
67,1322442481825312768,bend_narrow,12
67,1322442481825312768,bend_neglect,42
67,1322442481825312768,bend_dismay,79
67,1322442481825312768,bend_distort,28
67,1322442481825312768,bend_dismiss,10
67,1322442481825312768,bend_distract,8
67,1313350260064878592,bend_back,25
67,1313350260064878592,bend_build,8
67,1313350260064878592,bend_bridge,7
67,1313350260064878592,bend_boost,22
67,1313350260064878592,bend_excite,22
67,1313350260064878592,bend_explain,30
67,1313350260064878592,bend_engage,29
67,1313350260064878592,bend_enhance,5
67,1313350260064878592,bend_negate,1
67,1313350260064878592,bend_neutralize,23
67,1313350260064878592,bend_narrow,4
67,1313350260064878592,bend_neglect,24
67,1313350260064878592,bend_dismay,23
67,1313350260064878592,bend_distort,2
67,1313350260064878592,bend_dismiss,4
67,1313350260064878592,bend_distract,2
68,1334134288531374082,bend_back,12
68,1334134288531374082,bend_build,9
68,1334134288531374082,bend_bridge,9
68,1334134288531374082,bend_boost,8
68,1334134288531374082,bend_excite,5
68,1334134288531374082,bend_explain,12
68,1334134288531374082,bend_engage,7
68,1334134288531374082,bend_enhance,7
68,1334134288531374082,bend_negate,3
68,1334134288531374082,bend_narrow,3
68,1334134288531374082,bend_dismay,3
68,1334134288531374082,bend_dismiss,7
68,1334134288531374082,bend_distract,3
68,1313128625680592896,bend_back,7
68,1313128625680592896,bend_build,5
68,1313128625680592896,bend_bridge,4
68,1313128625680592896,bend_boost,3
68,1313128625680592896,bend_excite,5
68,1313128625680592896,bend_explain,9
68,1313128625680592896,bend_engage,5
68,1313128625680592896,bend_enhance,9
68,1313128625680592896,bend_narrow,7
68,1313128625680592896,bend_neglect,6
68,1313128625680592896,bend_dismay,4
68,1313128625680592896,bend_distort,2
68,1313128625680592896,bend_dismiss,3
68,1313128625680592896,bend_distract,1
68,1141225465241145344,bend_back,82
68,1141225465241145344,bend_build,56
68,1141225465241145344,bend_bridge,27
68,1141225465241145344,bend_boost,5
68,1141225465241145344,bend_excite,59
68,1141225465241145344,bend_explain,40
68,1141225465241145344,bend_engage,107
68,1141225465241145344,bend_enhance,67
68,1141225465241145344,bend_negate,30
68,1141225465241145344,bend_neutralize,9
68,1141225465241145344,bend_narrow,12
68,1141225465241145344,bend_neglect,52
68,1141225465241145344,bend_dismay,74
68,1141225465241145344,bend_distort,12
68,1141225465241145344,bend_dismiss,59
68,1141225465241145344,bend_distract,40
68,1322442481825312768,bend_back,79
68,1322442481825312768,bend_build,39
68,1322442481825312768,bend_bridge,37
68,1322442481825312768,bend_boost,42
68,1322442481825312768,bend_excite,17
68,1322442481825312768,bend_explain,75
68,1322442481825312768,bend_engage,86
68,1322442481825312768,bend_enhance,39
68,1322442481825312768,bend_negate,13
68,1322442481825312768,bend_neutralize,8
68,1322442481825312768,bend_narrow,12
68,1322442481825312768,bend_neglect,43
68,1322442481825312768,bend_dismay,80
68,1322442481825312768,bend_distort,28
68,1322442481825312768,bend_dismiss,10
68,1322442481825312768,bend_distract,8
68,1313350260064878592,bend_back,26
68,1313350260064878592,bend_build,8
68,1313350260064878592,bend_bridge,7
68,1313350260064878592,bend_boost,23
68,1313350260064878592,bend_excite,23
68,1313350260064878592,bend_explain,31
68,1313350260064878592,bend_engage,30
68,1313350260064878592,bend_enhance,5
68,1313350260064878592,bend_negate,1
68,1313350260064878592,bend_neutralize,24
68,1313350260064878592,bend_narrow,4
68,1313350260064878592,bend_neglect,25
68,1313350260064878592,bend_dismay,24
68,1313350260064878592,bend_distort,2
68,1313350260064878592,bend_dismiss,4
68,1313350260064878592,bend_distract,2
69,1334134288531374082,bend_back,12
69,1334134288531374082,bend_build,9
69,1334134288531374082,bend_bridge,9
69,1334134288531374082,bend_boost,8
69,1334134288531374082,bend_excite,5
69,1334134288531374082,bend_explain,12
69,1334134288531374082,bend_engage,7
69,1334134288531374082,bend_enhance,7
69,1334134288531374082,bend_negate,3
69,1334134288531374082,bend_narrow,3
69,1334134288531374082,bend_dismay,3
69,1334134288531374082,bend_dismiss,7
69,1334134288531374082,bend_distract,3
69,1313128625680592896,bend_back,7
69,1313128625680592896,bend_build,5
69,1313128625680592896,bend_bridge,4
69,1313128625680592896,bend_boost,3
69,1313128625680592896,bend_excite,5
69,1313128625680592896,bend_explain,9
69,1313128625680592896,bend_engage,5
69,1313128625680592896,bend_enhance,9
69,1313128625680592896,bend_narrow,7
69,1313128625680592896,bend_neglect,6
69,1313128625680592896,bend_dismay,4
69,1313128625680592896,bend_distort,2
69,1313128625680592896,bend_dismiss,3
69,1313128625680592896,bend_distract,1
69,1141225465241145344,bend_back,84
69,1141225465241145344,bend_build,57
69,1141225465241145344,bend_bridge,27
69,1141225465241145344,bend_boost,5
69,1141225465241145344,bend_excite,60
69,1141225465241145344,bend_explain,40
69,1141225465241145344,bend_engage,109
69,1141225465241145344,bend_enhance,67
69,1141225465241145344,bend_negate,31
69,1141225465241145344,bend_neutralize,9
69,1141225465241145344,bend_narrow,12
69,1141225465241145344,bend_neglect,53
69,1141225465241145344,bend_dismay,75
69,1141225465241145344,bend_distort,12
69,1141225465241145344,bend_dismiss,60
69,1141225465241145344,bend_distract,40
69,1322442481825312768,bend_back,79
69,1322442481825312768,bend_build,39
69,1322442481825312768,bend_bridge,37
69,1322442481825312768,bend_boost,42
69,1322442481825312768,bend_excite,17
69,1322442481825312768,bend_explain,75
69,1322442481825312768,bend_engage,86
69,1322442481825312768,bend_enhance,39
69,1322442481825312768,bend_negate,13
69,1322442481825312768,bend_neutralize,8
69,1322442481825312768,bend_narrow,12
69,1322442481825312768,bend_neglect,43
69,1322442481825312768,bend_dismay,80
69,1322442481825312768,bend_distort,28
69,1322442481825312768,bend_dismiss,10
69,1322442481825312768,bend_distract,8
69,1313350260064878592,bend_back,27
69,1313350260064878592,bend_build,8
69,1313350260064878592,bend_bridge,7
69,1313350260064878592,bend_boost,24
69,1313350260064878592,bend_excite,24
69,1313350260064878592,bend_explain,32
69,1313350260064878592,bend_engage,31
69,1313350260064878592,bend_enhance,5
69,1313350260064878592,bend_negate,1
69,1313350260064878592,bend_neutralize,25
69,1313350260064878592,bend_narrow,4
69,1313350260064878592,bend_neglect,26
69,1313350260064878592,bend_dismay,25
69,1313350260064878592,bend_distort,2
69,1313350260064878592,bend_dismiss,4
69,1313350260064878592,bend_distract,2
70,1334134288531374082,bend_back,12
70,1334134288531374082,bend_build,9
70,1334134288531374082,bend_bridge,9
70,1334134288531374082,bend_boost,8
70,1334134288531374082,bend_excite,5
70,1334134288531374082,bend_explain,12
70,1334134288531374082,bend_engage,7
70,1334134288531374082,bend_enhance,7
70,1334134288531374082,bend_negate,3
70,1334134288531374082,bend_narrow,3
70,1334134288531374082,bend_dismay,3
70,1334134288531374082,bend_dismiss,7
70,1334134288531374082,bend_distract,3
70,1313128625680592896,bend_back,7
70,1313128625680592896,bend_build,5
70,1313128625680592896,bend_bridge,4
70,1313128625680592896,bend_boost,3
70,1313128625680592896,bend_excite,5
70,1313128625680592896,bend_explain,9
70,1313128625680592896,bend_engage,5
70,1313128625680592896,bend_enhance,9
70,1313128625680592896,bend_narrow,7
70,1313128625680592896,bend_neglect,6
70,1313128625680592896,bend_dismay,4
70,1313128625680592896,bend_distort,2
70,1313128625680592896,bend_dismiss,3
70,1313128625680592896,bend_distract,1
70,1141225465241145344,bend_back,85
70,1141225465241145344,bend_build,58
70,1141225465241145344,bend_bridge,27
70,1141225465241145344,bend_boost,5
70,1141225465241145344,bend_excite,61
70,1141225465241145344,bend_explain,40
70,1141225465241145344,bend_engage,110
70,1141225465241145344,bend_enhance,68
70,1141225465241145344,bend_negate,31
70,1141225465241145344,bend_neutralize,9
70,1141225465241145344,bend_narrow,12
70,1141225465241145344,bend_neglect,53
70,1141225465241145344,bend_dismay,76
70,1141225465241145344,bend_distort,12
70,1141225465241145344,bend_dismiss,60
70,1141225465241145344,bend_distract,40
70,1322442481825312768,bend_back,79
70,1322442481825312768,bend_build,39
70,1322442481825312768,bend_bridge,37
70,1322442481825312768,bend_boost,42
70,1322442481825312768,bend_excite,17
70,1322442481825312768,bend_explain,75
70,1322442481825312768,bend_engage,86
70,1322442481825312768,bend_enhance,39
70,1322442481825312768,bend_negate,13
70,1322442481825312768,bend_neutralize,8
70,1322442481825312768,bend_narrow,12
70,1322442481825312768,bend_neglect,43
70,1322442481825312768,bend_dismay,80
70,1322442481825312768,bend_distort,28
70,1322442481825312768,bend_dismiss,10
70,1322442481825312768,bend_distract,8
70,1313350260064878592,bend_back,27
70,1313350260064878592,bend_build,8
70,1313350260064878592,bend_bridge,7
70,1313350260064878592,bend_boost,24
70,1313350260064878592,bend_excite,24
70,1313350260064878592,bend_explain,32
70,1313350260064878592,bend_engage,31
70,1313350260064878592,bend_enhance,5
70,1313350260064878592,bend_negate,1
70,1313350260064878592,bend_neutralize,25
70,1313350260064878592,bend_narrow,4
70,1313350260064878592,bend_neglect,26
70,1313350260064878592,bend_dismay,25
70,1313350260064878592,bend_distort,2
70,1313350260064878592,bend_dismiss,4
70,1313350260064878592,bend_distract,2
71,1334134288531374082,bend_back,12
71,1334134288531374082,bend_build,9
71,1334134288531374082,bend_bridge,9
71,1334134288531374082,bend_boost,8
71,1334134288531374082,bend_excite,5
71,1334134288531374082,bend_explain,12
71,1334134288531374082,bend_engage,7
71,1334134288531374082,bend_enhance,7
71,1334134288531374082,bend_negate,3
71,1334134288531374082,bend_narrow,3
71,1334134288531374082,bend_dismay,3
71,1334134288531374082,bend_dismiss,7
71,1334134288531374082,bend_distract,3
71,1313128625680592896,bend_back,7
71,1313128625680592896,bend_build,5
71,1313128625680592896,bend_bridge,4
71,1313128625680592896,bend_boost,3
71,1313128625680592896,bend_excite,5
71,1313128625680592896,bend_explain,9
71,1313128625680592896,bend_engage,5
71,1313128625680592896,bend_enhance,9
71,1313128625680592896,bend_narrow,7
71,1313128625680592896,bend_neglect,6
71,1313128625680592896,bend_dismay,4
71,1313128625680592896,bend_distort,2
71,1313128625680592896,bend_dismiss,3
71,1313128625680592896,bend_distract,1
71,1141225465241145344,bend_back,86
71,1141225465241145344,bend_build,58
71,1141225465241145344,bend_bridge,27
71,1141225465241145344,bend_boost,5
71,1141225465241145344,bend_excite,62
71,1141225465241145344,bend_explain,40
71,1141225465241145344,bend_engage,111
71,1141225465241145344,bend_enhance,68
71,1141225465241145344,bend_negate,31
71,1141225465241145344,bend_neutralize,9
71,1141225465241145344,bend_narrow,12
71,1141225465241145344,bend_neglect,53
71,1141225465241145344,bend_dismay,77
71,1141225465241145344,bend_distort,12
71,1141225465241145344,bend_dismiss,61
71,1141225465241145344,bend_distract,40
71,1322442481825312768,bend_back,79
71,1322442481825312768,bend_build,39
71,1322442481825312768,bend_bridge,37
71,1322442481825312768,bend_boost,42
71,1322442481825312768,bend_excite,17
71,1322442481825312768,bend_explain,75
71,1322442481825312768,bend_engage,86
71,1322442481825312768,bend_enhance,39
71,1322442481825312768,bend_negate,13
71,1322442481825312768,bend_neutralize,8
71,1322442481825312768,bend_narrow,12
71,1322442481825312768,bend_neglect,43
71,1322442481825312768,bend_dismay,80
71,1322442481825312768,bend_distort,28
71,1322442481825312768,bend_dismiss,10
71,1322442481825312768,bend_distract,8
71,1313350260064878592,bend_back,28
71,1313350260064878592,bend_build,8
71,1313350260064878592,bend_bridge,7
71,1313350260064878592,bend_boost,25
71,1313350260064878592,bend_excite,25
71,1313350260064878592,bend_explain,33
71,1313350260064878592,bend_engage,32
71,1313350260064878592,bend_enhance,5
71,1313350260064878592,bend_negate,1
71,1313350260064878592,bend_neutralize,26
71,1313350260064878592,bend_narrow,4
71,1313350260064878592,bend_neglect,27
71,1313350260064878592,bend_dismay,26
71,1313350260064878592,bend_distort,2
71,1313350260064878592,bend_dismiss,4
71,1313350260064878592,bend_distract,2
72,1334134288531374082,bend_back,12
72,1334134288531374082,bend_build,9
72,1334134288531374082,bend_bridge,9
72,1334134288531374082,bend_boost,8
72,1334134288531374082,bend_excite,5
72,1334134288531374082,bend_explain,12
72,1334134288531374082,bend_engage,7
72,1334134288531374082,bend_enhance,7
72,1334134288531374082,bend_negate,3
72,1334134288531374082,bend_narrow,3
72,1334134288531374082,bend_dismay,3
72,1334134288531374082,bend_dismiss,7
72,1334134288531374082,bend_distract,3
72,1313128625680592896,bend_back,7
72,1313128625680592896,bend_build,5
72,1313128625680592896,bend_bridge,4
72,1313128625680592896,bend_boost,3
72,1313128625680592896,bend_excite,5
72,1313128625680592896,bend_explain,9
72,1313128625680592896,bend_engage,5
72,1313128625680592896,bend_enhance,9
72,1313128625680592896,bend_narrow,7
72,1313128625680592896,bend_neglect,6
72,1313128625680592896,bend_dismay,4
72,1313128625680592896,bend_distort,2
72,1313128625680592896,bend_dismiss,3
72,1313128625680592896,bend_distract,1
72,1141225465241145344,bend_back,88
72,1141225465241145344,bend_build,61
